"","shape","changeType","blockNum","trialID","response","confidence","rt","subjectID","experimentName","experimentVersion","experimentTime","studyID","sessionID","browserName","browserVersion","displayWindowHeight","displayWindowWidth","displayScreenHeight","displayScreenWidth","change_key","gender","age","taskGuess","purposeGuess","commentText","totalTime","collapsedChange","correctAnswer","fullShapeName","responded_correctly","count","analysisChangeType"
"6225","shape3","concave_nofill_area2",7,68,"same",4,1311,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_nofill_area2","different","shape3_concave_nofill_area2",0,1,"concave_nofill"
"6226","shape1","no_change2",7,69,"same",9,1904.7,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape1_no_change2",1,1,"none"
"6227","shape6","concave_area2",7,70,"different",3,2234.4,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area2","different","shape6_concave_area2",1,1,"concave"
"6228","shape4","convex_area1",7,71,"different",9,1248.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"convex_area1","different","shape4_convex_area1",1,1,"convex"
"6229","shape4","no_change4",8,72,"same",9,1051.6,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape4_no_change4",1,1,"none"
"6230","shape1","no_change1",8,73,"same",9,1327.1,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape1_no_change1",1,1,"none"
"6231","shape2","no_change2",8,74,"different",4,1463.7,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape2_no_change2",0,1,"none"
"6232","catch_shape","change3",8,75,"different",9,673.6,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"change3","different","catch_shape_change3",1,1,"none"
"6233","shape6","no_change2",8,76,"same",9,654.6,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape6_no_change2",1,1,"none"
"6234","shape5","convex_area2",8,77,"different",9,1254.4,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"convex_area2","different","shape5_convex_area2",1,1,"convex"
"6235","shape3","concave_area1",8,78,"same",8,730,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area1","different","shape3_concave_area1",0,1,"concave"
"6236","shape7","convex_area2",8,79,"different",9,782.2,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"convex_area2","different","shape7_convex_area2",1,1,"convex"
"6237","shape8","concave_area1",8,80,"different",9,2478.6,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area1","different","shape8_concave_area1",1,1,"concave"
"6238","shape1","no_change5",9,81,"same",7,1371.7,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape1_no_change5",1,1,"none"
"6239","shape2","no_change5",9,82,"different",9,517.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape2_no_change5",0,1,"none"
"6240","shape7","convex_area1",9,83,"different",9,1188,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"convex_area1","different","shape7_convex_area1",1,1,"convex"
"6241","shape6","concave_nofill_area2",9,84,"different",9,901.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_nofill_area2","different","shape6_concave_nofill_area2",1,1,"concave_nofill"
"6242","catch_shape","no_change2",9,85,"same",9,751.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","catch_shape_no_change2",1,1,"none"
"6243","shape3","concave_nofill_area1",9,86,"different",9,1084.9,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_nofill_area1","different","shape3_concave_nofill_area1",1,1,"concave_nofill"
"6244","shape8","no_change1",9,87,"same",9,1452.7,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape8_no_change1",1,1,"none"
"6245","shape4","no_change6",9,88,"same",9,1428.8,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape4_no_change6",1,1,"none"
"6246","shape5","concave_area1",9,89,"same",9,693.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area1","different","shape5_concave_area1",0,1,"concave"
"6247","shape1","concave_nofill_area1",10,90,"different",9,771.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_nofill_area1","different","shape1_concave_nofill_area1",1,1,"concave_nofill"
"6248","shape4","no_change2",10,91,"different",3,1504.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape4_no_change2",0,1,"none"
"6249","shape2","no_change3",10,92,"different",3,1037.9,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape2_no_change3",0,1,"none"
"6250","shape8","concave_area2",10,93,"different",9,724.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area2","different","shape8_concave_area2",1,1,"concave"
"6251","shape5","no_change6",10,94,"same",9,972.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape5_no_change6",1,1,"none"
"6252","shape7","concave_area2",10,95,"different",9,1455.2,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area2","different","shape7_concave_area2",1,1,"concave"
"6253","shape6","no_change1",10,96,"same",9,1857,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape6_no_change1",1,1,"none"
"6254","catch_shape","change2",10,97,"different",9,656.7,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"change2","different","catch_shape_change2",1,1,"none"
"6255","shape3","convex_area1",10,98,"same",3,2126.6,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"convex_area1","different","shape3_convex_area1",0,1,"convex"
"6256","shape1","concave_area1",11,99,"different",9,747.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area1","different","shape1_concave_area1",1,1,"concave"
"6257","shape4","convex_area2",11,100,"different",9,701,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"convex_area2","different","shape4_convex_area2",1,1,"convex"
"6258","shape7","concave_nofill_area1",11,101,"different",9,1294.8,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_nofill_area1","different","shape7_concave_nofill_area1",1,1,"concave_nofill"
"6259","shape6","concave_area1",11,102,"same",9,769.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_area1","different","shape6_concave_area1",0,1,"concave"
"6260","shape2","concave_nofill_area1",11,103,"different",9,399.9,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"concave_nofill_area1","different","shape2_concave_nofill_area1",1,1,"concave_nofill"
"6261","shape8","no_change3",11,104,"same",9,425.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape8_no_change3",1,1,"none"
"6262","catch_shape","no_change1",11,105,"same",9,385.5,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","catch_shape_no_change1",1,1,"none"
"6263","shape3","no_change1",11,106,"same",8,533.3,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape3_no_change1",1,1,"none"
"6264","shape5","no_change5",11,107,"same",9,961.1,"607c90a4d015734b70f02df6","ducktruck","v001",807609,"60e37abdc60a8398fd63c9e4","60ef2c1d31c4193579bc5d30","Chrome",91,731,1394,900,1440,"q"," -- select an option -- ",NA,"determine if a shape changed after passing under a grey bar","determine what sorts of visual changes are most detectable","",812306.3,"no_change","same","shape5_no_change5",1,1,"none"
"6265","shape1","no_change1",0,0,"same",9,9858.6,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape1_no_change1",1,1,"none"
"6266","shape2","concave_area1",0,1,"same",8,3319.8,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_area1","different","shape2_concave_area1",0,1,"concave"
"6267","shape3","no_change2",0,2,"same",8,2571.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape3_no_change2",1,1,"none"
"6268","shape4","no_change5",0,3,"same",8,1896.7,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape4_no_change5",1,1,"none"
"6269","shape8","no_change4",0,4,"same",8,2481.4,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape8_no_change4",1,1,"none"
"6270","shape5","no_change3",0,5,"same",8,2040.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape5_no_change3",1,1,"none"
"6271","shape7","convex_area2",0,6,"same",8,2663.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area2","different","shape7_convex_area2",0,1,"convex"
"6272","catch_shape","no_change1",0,7,"same",9,1824.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","catch_shape_no_change1",1,1,"none"
"6273","shape6","concave_area2",0,8,"same",8,2569.2,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_area2","different","shape6_concave_area2",0,1,"concave"
"6274","shape5","concave_nofill_area2",1,9,"different",9,3187.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area2","different","shape5_concave_nofill_area2",1,1,"concave_nofill"
"6275","shape6","concave_area1",1,10,"same",8,2251,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_area1","different","shape6_concave_area1",0,1,"concave"
"6276","shape1","no_change2",1,11,"same",8,1546.6,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape1_no_change2",1,1,"none"
"6277","catch_shape","no_change2",1,12,"same",9,2493.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","catch_shape_no_change2",1,1,"none"
"6278","shape2","concave_nofill_area2",1,13,"same",7,3170.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area2","different","shape2_concave_nofill_area2",0,1,"concave_nofill"
"6279","shape7","no_change3",1,14,"same",8,2091.9,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape7_no_change3",1,1,"none"
"6280","shape4","concave_nofill_area2",1,15,"different",9,2255.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area2","different","shape4_concave_nofill_area2",1,1,"concave_nofill"
"6281","shape8","concave_area1",1,16,"same",3,4295.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_area1","different","shape8_concave_area1",0,1,"concave"
"6282","shape3","no_change4",1,17,"same",8,2510.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape3_no_change4",1,1,"none"
"6283","shape4","no_change1",2,18,"different",5,5100.7,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape4_no_change1",0,1,"none"
"6284","shape5","no_change2",2,19,"same",8,2265.6,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape5_no_change2",1,1,"none"
"6285","shape6","no_change6",2,20,"same",8,1763.5,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape6_no_change6",1,1,"none"
"6286","catch_shape","change3",2,21,"different",9,3133.3,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"change3","different","catch_shape_change3",1,1,"none"
"6287","shape3","no_change5",2,22,"same",8,3105.6,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape3_no_change5",1,1,"none"
"6288","shape7","no_change4",2,23,"same",8,2909.2,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"no_change","same","shape7_no_change4",1,1,"none"
"6289","shape2","concave_nofill_area1",2,24,"different",9,2501.2,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"concave_nofill_area1","different","shape2_concave_nofill_area1",1,1,"concave_nofill"
"6290","shape1","convex_area1",2,25,"same",6,2458.2,"607e3336012f47fc10af307f","ducktruck","v001",1176295.5,"60e37abdc60a8398fd63c9e4","60ef1ef42db57ac21eea32ed","Chrome",91,957,1903,1080,1920,"q"," -- select an option -- ",NA,"Click Q if the shape after the curtain was the same as the shape before. Click P if it was different. ","Try to detect what types of changes are easily and less easily processed by the human eye/mind.","",1200129.6,"convex_area1","different","shape1_convex_area1",0,1,"convex"
